href,keyword,info,author,headline,article_text
https://www.thelocal.es/20150903/drowned-toddler-sparks-soul-searching-over-refugee-crisis,refugee,"
				3 September 2015
				08:50 CEST+02:00			 
					08:50 CEST+02:00				",AFP/The Local,Images of drowned toddler spark soul searching over refugee crisis,"
Spain called for a ""fair"" distribution of refugees among EU member states as heart-rending pictures of drowned Syrian children hit home the plight of refugees fleeing civil war.  

	Heart-rending pictures of a toddler's lifeless body washed ashore on a Turkish beach sparked horror on Wednesday as the cost of Europe's growing refugee crisis hit home.

	The images of a tiny child lying face down in the surf at one of Turkey's main tourist resorts has once more put a human face on the dangers faced by tens of thousands of desperate people who risk life and limb to seek a new life in Europe.

	Wearing a red T-shirt and blue shorts, the child -- identified as three-year-old Aylan Kurdi -- is believed to be one of least 12 Syrians who died when their boats sank trying to reach Greece.


		Ahí yace, en esa playa, el mundo entero http://t.co/z6Hg2X6ZlF Por Juan Cruz pic.twitter.com/4x1Rv7ut8s
	— EL PAÍS (@el_pais) September 2, 2015

	The bleak image spread like lightning through social media and dominated front pages from Spain to Sweden, with commentators unanimous it had rammed home the horrors faced by those fleeing war and conflict in the Middle East and Africa.

	Circulating with the Turkish hashtag ""#KiyiyaVuranInsanlik"" (""Humanity washed ashore""), the picture made it to Twitter's top world trending topics.

	""Tiny victim of a human catastrophe,"" said Britain's Daily Mail, while Italy's La Repubblica tweeted the words: ""One photo to silence the world.""

	""If these extraordinarily powerful images of a dead Syrian child washed up on a beach don't change Europe's attitude to refugees, what will?"" Britain's Independent said in remarks echoed in newspapers across the continent.

	On Wednesday, the UN Security Council said it was discussing a draft resolution to address the crisis that diplomats said may allow an EU naval force to seize ships operated by migrant smugglers in international waters.

	More than 350,000 people have made the perilous journey from North Africa to Europe this year, many trafficked by people smugglers from war-torn Libya, where nearly 3,000 migrants were rescued on Wednesday close to the coast.

Calls for change

	France, Italy and Germany, meanwhile, urged a rethink of European asylum rules to ensure ""a fair distribution"" of migrants throughout the 28-member bloc, as tensions soared between European states over how to tackle the huge influx.

Spain has rejected the EU commission quota plan and said it will accept only 2,749 of the 5,849 refugees it was asked to rehome.

	But Spanish Foreign Minister Jose Manuel Garcia-Margallo told Germany daily newspaper Die Welt on Wednesday that Spain has ""been ready from the start to welcome as many people as possible"" but called for a ""fair"" distribution of refugees among member states.

	In Britain, where Prime Minister David Cameron's government has accepted a lower number of asylum seekers in proportion to its population than most other EU countries, tens of thousands of people signed petitions demanding change.

	By late Wednesday, some 46,600 people had signed a petition urging the government to accept more asylum seekers, the number doubling in a few hours. Another garnered 135,000 signatures in four days, while a third raised more than 13,000 supporters.

	The government is obliged to respond if a petition has more than 10,000 signatures, and if it reaches 100,000, the issue will be considered for debate in parliament.

	The escalating migrant crisis has exposed deep divisions in the EU's policy, sparking friction between transit nations where the migrants arrive by sea or land and those where they hope to seek asylum, mainly in northern and western Europe.

	In Hungary, which has been on the frontline of the huge wave of new arrivals, scuffles broke out between police and swelling crowds of migrants, numbering some 2,000, who had been prevented from boarding trains at Budapest's main international station.

	""No police! No police!"" and ""Germany! Germany!"" they chanted, some running forward and hurling plastic bottles as riot police pushed them back.    

	There have been several tense encounters between the crowds and police following Hungary's decision to prevent migrants travelling west on Tuesday, after several thousand boarded trains bound for Austria and Germany the previous day.

'Europe's paltry response'

	The situation is also becoming increasingly desperate on Europe's sea borders after a dramatic spike in the numbers of migrants leaving Turkey by sea for Greece over the past week, among them the tiny toddler whose death has caused such outrage.

	A rescue worker from Bodrum identified the boy as Aylan Kurdi to AFP. Media reports said he was three years old.

	Aylan was believed to be travelling with his family on a tiny boat built for four people but which was carrying 15 refugees, believed to be from the Syrian Kurdish town of Kobane, who fled to Turkey last year to escape Islamic State extremists.

	The toddler was one of at least 12 Syrian migrants who died, five of whom were children, including five-year-old brother Galip. Another 15 people were rescued.

	The boat sank around 4:00 am (0100 GMT), close to the lighthouse in the Akyarlar region,"" the rescue worker said, suggesting the boats had capsized.    

	""Most probably they were panicked and many didn't know how to swim.""

	The Syrians ""almost certainly died as they tried to reach safety in Europe by boarding a smuggler's boat,"" said Peter Bouckaert, Human Rights Watch's director of emergencies.

	""Instead they ended up as the latest victims of Europe's paltry response in the face of a growing crisis,"" he wrote in an acerbic article.
"
https://www.thelocal.es/20161117/refugee-stowaways-end-up-in-spain-trying-to-reach-uk,refugee,"
				17 November 2016
				11:49 CET+01:00			 
					11:49 CET+01:00				", The Local,Ten refugee stowaways trying to reach UK end up in Spain,"
Ten Kurdish refugees, including four children, were discovered hidden amongst clothes inside a sealed container belonging to Spanish fashion chain Mango just outside Barcelona on Wednesday. 

	Catalan authorities said the five men, one woman and four children, was discovered when the container was opened at a Mango depot in Llicá d'Amunt, 30km from Barcelona.

	The group, who said they were Kurds from Iran, were stunned to discover that they had arrived in Spain.

	""They were really in shock when they first came out of the lorry as they thought they were in England, where they had paid to be taken,"" explained Oriol Amorós , the  Catalan government's head of equality and immigration.

	He confirmed that the ten people would be cared for by authorities in Catalonia while their asylum requests were processed.

	""They are being looked after in a safe and decent place"", Amorós told reporters on Wednesday. ""They are in good health condition, although one of them suffered an anxiety attack and another minor problems related to being hidden inside a lorry for many hours"", he said.

	It is thought the group were hidden inside the container in Turkey, either when it was packed in Istanbul or at the port in Izmir where it was loaded onto a container to make the 48-hour Mediterranean crossing to Séte in the south of France.

	They suffered ""a very difficult journey… escaping from a situation where their human rights were threatened,"" said Amorós.

	“The Catalan government will do everything in its power to give them asylum,” he added.
"
https://www.thelocal.es/20160729/barcelona-unveils-shame-counter-that-tracks-refugee-deaths,refugee,"
				29 July 2016
				08:52 CEST+02:00			 
					08:52 CEST+02:00				",AFP,Barcelona unveils 'shame counter' of refugee deaths,"
Spain's seaside city of Barcelona on Thursday unveiled a large digital counter that will track the number of refugees who die in the Mediterranean, next to one of its popular beaches. 

	""We are inaugurating this shame counter which will update all known victims who drowned in the Mediterranean in real time,"" said Mayor Ada Colau.   

	The monument consists of a large metal rectangular pillar that comes decked out with a digital counter above the inscription ""This isn't just a number, these are people.""

	The counter kicked off with 3,034 - the number of migrants and refugees who have died trying to cross the Mediterranean to Europe in 2016, according to the International Organization for Migration (IOM).

	""We're here to look the Mediterranean in the face and look at this number - 3,034 people who drowned because they were not offered a safe passage,"" said Colau, as swimmers took advantage of the last rays of sunshine nearby.

	The fatality rate this year is higher than in the same period in 2015, the IOM said this week.

	One reason for the higher death toll this year is that there have been a series of shipwrecks involving larger vessels carrying several hundred people rather than the more typical dinghies that carry a maximum of 100 migrants.   

	Syrians fleeing the country's brutal war again made up the largest group to have risked their lives to make the dangerous sea crossing so far this year.    

	Afghans were next on the list, followed by Iraqis.
"
https://www.thelocal.es/20160708/spain-to-approve-175-million-in-aid-to-refugees,refugee,"
				8 July 2016
				12:37 CEST+02:00			 
					12:37 CEST+02:00				", The Local,Spain to approve €1.75 million in refugee aid,"
Spain is about to distribute nearly €2 million to be used for aiding refugees, but is still a long way from welcoming the number of asylum seekers it has promised to do so. 

	The Council of Ministers is meeting on Friday to approve the criteria for distributing €1.75 million to the country's autonomous communities for helping refugees.

	Since the EU agreed on a plan to share in the responsibility of caring for refugees under a redistribution and quota system, the Spanish government has been criticized for dragging its feet in meeting its promises.

	The UN refugee agency said in April that Spain needed to take a “greater responsibility” after its government had agreed to take in some 15,000 refugees from overwhelmed Greece and Italy: In the first six months after the agreement, Spain took in just 18 people.

	More recently the government has tried to speed up the process, pledging that it would be able to bring in 586 refugees by the end of June. But according to Europa Press, the country has taken in just 305.

	Meanwhile the Spanish public has tried to put pressure on the government to do more. And a survey in May found that Spaniards were among the most accepting of refugees worldwide with a high of 97 percent of Spanish respondents saying that they would ""personally accept people fleeing war or persecution"" into their country, according to Amnesty International.

	A report in June revealed that there are actually more asylum seekers in Spain from Venezuela than from Syria.

	 
"
https://www.thelocal.es/20160506/spain-fights-to-take-in-refugee-boy-with-cerebral-palsy,refugee,"
				6 May 2016
				09:56 CEST+02:00			 
					09:56 CEST+02:00				",Emma Anderson ,Refugee with cerebral palsy could start new life in Spain,"
Spanish officials are hoping to bring the seven-year-old boy to Spain where he could finally find the medical care he needs. 

	Spanish acting Foreign Affairs Minister José Manuel García-Margallo announced on Wednesday that his ministry has started the process to bring seven-year-old Afghan refugee Osman to Spain from Greece.

	""I gave instructions as soon as I found out to the Embassy of Spain in Athens to bring Osman here as soon as possible,"" the minister said in a statement posted on Twitter.

	""We are all devoted to this.""



#GarcíaMargallo: yo di instrucciones en cuanto me enteré a la @EmbEspAtenas, de que se pusiesen en marcha para traer a #Osman cuanto antes.
		— Exteriores (@MAECgob) May 4, 2016



	Osman suffers from the movement disorder cerebral palsy and is currently living in the crowded camps of Idomeni, Greece at the closed Macedonian border where thousands of refugees are stranded, hoping to proceed on what was a main migration path through Europe.

	García-Margallo said that the little boy and his family would be taken to a hospital in Valencia where Osman can receive proper treatment.

	Osman's story started gaining attention across the country when the NGO Firefighters in Action (Bomberos en Acción) started an online petition, raising more than 150,000 signatures in support of bringing him to Spain.

	""The number of people who showed their interest in Osman is good news because it shows that our country is in solidarity, and believes this is worthwhile,"" García-Margallo said.

	Osman along with his parents and two siblings, ages nine and eight, fled Afghanistan in March and ""after a harrowing journey on land and sea,"" arrived at the Greek camp, according to Firefighters in Action.

	Osman suffers from recurring seizures, spasticity (tightness of the muscles), respiratory problems and malnutrition, according to the firefighter group.

	""In one month, he lost four kilos (now weighing eight kilos at 90cm tall,"" the group wrote in the petition, adding that he is only eating small amounts of cereal and milk so as not to risk choking.

	To bring the family to Spain, the Foreign Ministry must still clarify whether the family first applied for asylum in Greece, and then how it would be possible to bring them to Spain, according to Europa Press.

	But once the necessary paperwork has been sorted, Osman could even travel to Spain within the next week, though nothing is yet certain, Europa Press reported.

	""This is one of the things that make it worthwhile being Foreign Minister,"" García-Margallo told Spanish media. ""To be able to alleviate the pain of refugees - even by a little bit - is huge, especially for a child at this age."" 

	But as much as Osman's story has melted hearts across the country, Spain has also come under harsh criticism from the EU and UN for not taking in enough refugees. Spain agreed last September to take in some 15,000 refugees from overwhelmed Greece and Italy, but since then has only taken in 18.

	Critics have blamed conservative leaders including acting Prime Minister Mariano Rajoy for dragging their feet on the matter.



	 
"
https://www.thelocal.es/20150904/british-and-spanish-pms-discuss-refugee-crisis-in-madrid,refugee,"
				4 September 2015
				16:58 CEST+02:00			 
					16:58 CEST+02:00				",Fiona Govan,UK and Spanish PMs hold Madrid talks over deepening refugee crisis ,"
British Prime Minister David Cameron promised that Britain will accept thousands more Syrians from refugee camps and provide an extra £100m financial aid package on Friday while his Spanish counterpart insisted that “people trafficking mafias must be stopped”. 

	The two prime ministers held talks in Madrid on Friday as pressure mounted on both countries to do more to help tackle the refugee crisis across Europe.

	But while Cameron insisted that Britain would extend the help offered to Syrian refugees and seek to relocate them directly from refugee camps neighbouring the war-torn nation, Mariano Rajoy failed to outline any real plans to shoulder more of the burden.

	""We have already accepted around 5,000 Syrians and have introduced a specific resettlement scheme, alongside those we already have, to help those Syrian refugees particularly at risk,"" Cameron said in a joint press conference.

	""Given the scale of the crisis and the suffering of the people, today I can announce that we will do more - providing resettlement for thousands more Syrian refugees,"" Cameron said.


#ReinoUnido y #España, países aliados y amigos con intereses comunes. Reunión con @David_Cameron en La Moncloa pic.twitter.com/hRyj3q0YZ9
	— Mariano Rajoy Brey (@marianorajoy) September 4, 2015

Rajoy tweeted: ""UK and Spain: allied countries and friends with common interests. Meeting with David Cameron at Moncloa""

	""Today I can announce that we will provide a further £100 million, taking our total contribution to over £1 billion pounds. That is the UK's largest ever response to a humanitarian crisis,"" Cameron said.

	""£60 million of this additional funding will go to help Syrians still in Syria. The rest will go to neighboring countries, to Turkey, Jordan and Lebanon, where Syrian refugees now account for one quarter of the population.""

	Both leaders said they had shared views on tackling the issues connected with migration and said clear distinctions should be made between those fleeing conflict zones and those seeking a brighter economic future.

	""We will continue our approach of taking them direct from Syrian refugee camps,"" Cameron said, adding that the government would announce more details next week.



	""Britain's aid is supporting these camps. If we were not doing that, the numbers attempting the dangerous journey to Europe would be far, far higher.""

	Mr Cameron said the UK would also carry on supporting efforts to detect and disrupt people-smuggling gangs and continue search and rescue operations to save migrants in the Mediterranean which have already assisted more than 6,700 people.

	""Britain will act with her head and her heart,"" said the British leader. ""For those economic migrants seeking a better life, we will continue to work to break the link between getting on a boat and getting settlement in Europe, discouraging those who don't have a genuine claim from embarking on these perilous and sometimes lethal journeys.

	""For those genuine refugees fleeing civil war, we will act with compassion and continue to provide sanctuary.""

	""I want to send the message out that the best way to get a new life is not to make this perilous journey,"" he said.

	Cameron failed to mention any plans to accept those already within Europe's borders.



	Rajoy agreed that the refugee crisis was ""the most important challenge facing the EU” but likewise insisted that efforts be made to crackdown on the “people trafficking mafias” responsible for transporting desperate souls across the sea into Europe.

	The UN's top envoy for refugees on Friday said EU nations must develop a common strategy to resettle up to 200,000 refugees who have already made it to Europe, adding that ""no country can refuse to do its part.""

	Cameron defended his government's record on Friday, saying Britain had already provided more than 900 million pounds in aid to ""help those affected in Syria and the region.""

	""No European country has done more than Britain in this regard,"" he said.

	""Were it not for that massive aid, the numbers making the perilous journey to Europe today would be even higher,"" Cameron said.

	""There isn't a number of people we can take that will bring this crisis to an end,"" he said.




Mariano Rajoy (R) chats with David Cameron at Moncloa in Madrid on September 4th  Photo: Pierre Philippe Marcou AFP

	Last year, 2,081 Syrians applied for asylum in Britain, up from 1,648 in 2013, according to the UK Refugee Council.



	Of 1,387 Syrian applicants whose cases decided were last year, 1,180 people were granted refugee status, the council reported.

	Meanwhile Spain has rejected the EU commission quota plan and said it will accept only 2,749 of the 5,849 refugees it was asked to re-home.

	On Friday, Rajoy insisted that Spain was pulling its weight. “Asylum requests this year are triple then they were last year,” he said adding that the quota issue will be reassessed later this month.

	“Spain is constantly giving asylum to people...and we are going to meet our commitments,” he added.

	He said that he had established an interministerial committee to address the issue of how Spain can best shoulder its responsibility to migrants.

	Seven ministers from different departments will hold their first meeting on Monday, he said.


		It's been a pleasure to have you in #Spain, @David_Cameron Count on my disposal to continue working for a better #EU pic.twitter.com/mR0ypsYZLe
	— Mariano Rajoy Brey (@marianorajoy) September 4, 2015
"
https://www.thelocal.es/20180614/what-next-for-aquarius-migrants-in-spain,refugee,"
				14 June 2018
				13:41 CEST+02:00			 
					13:41 CEST+02:00				",The Local/AFP,What next for Aquarius migrants in Spain?,"
Spain's new Socialist government has offered to take in the 629 migrants aboard the Aquarius rescue ship that was stranded in the Mediterranean after Italy and Malta refused to let it dock. 

READ ALSO: Spain will take stranded migrants to 'avoid a castastrophe'

	The Aquarius is transporting 106 migrants to Valencia having left Italy on Tuesday night for the 4-day journey is expected to arrive on late Saturday or early Sunday.

	The rest of the 523 migrants that had been rescued by the SOS Mediteranee NGO ship have been transferred to the Dattilo and the Orione, the two largest ships in the Italian Coast Guard fleet, which will bring them to Valencia.

	The sea conditions are stormy, with many of those on board reportedly suffering from seasickness.



			UPDATE: #Aquarius was instructed by Italian coastguard ship to detour along eastern coast of #Sardinia while en route to Spain in hope this would shelter exhausted and seasick rescued people onboard from bad weather. pic.twitter.com/YTkD3JGygl
		— MSF Sea (@MSF_Sea) June 14, 2018



On arrival in Valencia


	Spain´s Deputy Prime Minister Carmen Calvo (R) and Valencian regional President Ximo Puig (L) give a press conference in Valencia as the city prepares for the arrival of hundreds of migrants stranded for days on the French NGO's ship Aquarius. Photo: AFP

	The arrival of the three ships transporting the group of rescued migrants will be staggered so there is time to assess and process each of those on board, explained Carmen Calvo, the deputy PM on Thursday.

	After meeting with Ximo Puig, the regional president of Valencia to coordinate the arrival, she said that the migrants would be dealt with in a specific area of the cruise terminal at the port in Valencia and that each of the 629 migrants would be dealt be given “personalized attention”.

	“Some will then be taken directly to migrant detention centres (CIE)  and other to humanitarian aid centres depending on their condition,” she said, adding that the priority was to address the humanitarian crisis and then deal with the legal status of each migrant.

	“We are worried about the unaccompanied children, and the people who have been victims of some sort of crime. Such as those who have been trafficked with the purpose of sexual exploitation,” she said.

	Those who need medical treatment will be transferred to hospitals where spaces have been allocated.

Migrants or refugees?

	Anyone stepping foot on Spanish soil has the legal right to request asylum, so those rescued by the Aquarius may indeed request protection claiming fear of persecution in their own countries.

	Those who come from countries such as Congo, South Sudan, Eritrea, Somalia, Adghanistan or Syria have a legitimate claim and will likely be allowed to process an asylum claim.

	However, for those from countries such as Morocco, Senegal, Ghana or Algeria, an asylum claim is more complicated.

Just like any other arrivals


File photo of rescued migrants arriving in southern Spain. Photo: AFP

	Interior Minister Fernando Grande-Marlaska said during an interview with radio Cope on Thursday that these migrants would be treated ""in the same way"" as the more than 9,000 migrants who have reached Spain by sea so far this year.

	""It will be decided if a person should receive protection or not"" by distinguishing between those who have endured ""all sorts of calamities"" to qualify for asylum, and those who come for ""economic reasons"", the minister said.

Arrivals by sea double 

	Since the start of the year, over 9,300 migrants reached Spain's shores by sea, more than double the figure for the same period last year, according to the International Organisation for Migration (IOM).

	The number of migrants who died while trying to reach Spain by sea has more than quadrupled to 244 as of June 10th from 61 last year during the same period.   

	Most migrants travel in packed boats from Morocco's northern shore to Spain's southern coast, a distance of over 100 kilometres (60 miles) depending on the route.

	Spain was the third most popular destination for migrants in the European Union last year after Italy and Greece.

What happens after they arrive?

	After passing through a police station to be identified, migrants are usually taken to one of seven longer-term immigration detention centres where they wait for up to 60 days for their fate to be decided.

	Some 8,800 people passed through these centres last year, according to official figures. Human rights Watch and other rights groups complain that migrants are held in poor conditions in these centres and face obstacles in applying for asylum.

	""A lot of people are released into the streets after 72 hours (at a police station), because currently there are no more places in the centres,"" Carlos Arce, migration coordinator at the Human Rights Association of Andalusia (APDHA), told AFP.

	These migrants are left to fend for themselves, without any follow-up or help from the government, he added.

	For those who manage to formally seek asylum, the system is saturated.

Is there a 'siren call' risk?


	A sign formerly hanging on Madrid's City Hall. Photo: AFP

	The government's decision to take in the migrants from the Aquarius, operated by SOS Mediterranee, has been generally well received in Spain, with dozens of cities and regions offering to give them shelter.

	But the conservative Popular Party which ran Spain for six years, until they were ousted in a no-confidence vote on June 1st, quickly sounded the alarm that the move would act as a ""siren call"" for more migrants.

	While the number of migrants arriving in Spain by sea has doubled, in Italy arrivals by sea have dropped by 73 percent over the same period last year to 14,330 as of June 10, according to IOM figures.

Change in policy?

	Sanchez cited ""humanitarian reasons"" for agreeing to accept the migrants from the Aquarius ship. The gesture contrasted with the policy under his conservative predecessor Mariano Rajoy whose government was often accused of only reluctantly accepting migrants.

	""Spain is far from respecting the quota of migrants that has been assigned each country"" by the European Commission, Spanish foreign Minister Josep Borrell said Wednesday.

	The country pledged to receive 9,323 refugees who arrived in Greece and Italy but as of May 31st it had only welcomed 1,359, according to the Commission.

READ ALSO: Spain's new interior minister just promised to remove razor wire at Melilla and Ceuta borders
"
https://www.thelocal.es/20180317/migrants-refugees-african-eu-states-focus-anti-trafficking-efforts-at-source,refugee,"
				17 March 2018
				01:42 CET+01:00			 
					01:42 CET+01:00				",AFP,"African, EU states focus anti-trafficking efforts at source","
Thirteen African and European countries and the EU agreed Friday that efforts to crack down on migrant trafficking to Europe should also focus on economic woes that prompt poor Africans to seek a better life in Europe.
 

	In ministerial-level talks, they agreed to ""attack underlying causes of irregular migration,"" according to a joint statement.

	 

	""The economic problem... is also the basis for the migration phenomenon,"" Niger Interior Minister Mohamed Bazoum said.

	 

	The countries also vowed to strengthen national laws to prosecute traffickers and improve coordination among police and judiciary in fighting human smuggling.

	 

	The one-day ""conference on coordination of the struggle against traffickers of migrants"" took place against a backdrop of renewed concern in Europe over illicit migration, three years after a massive human influx led to a rise in xenophobia and far-right populism in several EU states.

	 

	It was attended by ministers from Burkina Faso, Chad, Guinea, Ivory Coast, Libya, Mali, Mauritania, Niger and Senegal, with representatives from France, Germany, Italy and Spain, the European Union and United Nations.

	 

	The communique called for ""developing the conditions for an economy to emerge that is an alternative to the underground economy of illicit trafficking of migrants."" To achieve this requires ""an overall approach, with solidarity,"" it said.

	 

	Reflecting the issue's priority, France sent two senior ministers -- Foreign Minister Jean-Yves Le Drian and Interior Minister Gerard Collomb, who urged participants to take action ""as close as possible to the countries of origin.""

	 

	Niger, one of the large nations lying south of the Sahara in West Africa, has become one of the main routes for African migrants heading north to the Mediterranean coast in the hope of crossing to Europe.

	 

	Collomb said because of a series of preventive measures taken by Niger, the number of Europe-bound migrants passing through the country had ""dropped drastically"" from 330,000 in 2016 to 70,000 last year.

	 

	""If all the countries put such measures in place we can reduce the number of arrivals in Europe,"" he said.

	 

	Two Africa-EU summits in 2017 put the focus on training police and paramilitary gendarmerie forces, help with conducting border checks and the creation of identity databases.

	 

	Europe's part in taking on irregular migration in Africa gained force with ""migratory pacts"" signed in 2015 in Valetta, capital of Malta, which built on previous accords to reach a global approach dating back to 2006.

	 

	One of the challenges, in the eyes of French delegates, is to persuade African countries to agree more readily to provide documents enabling the return of their nationals who lack the required papers.

	 

	The French parliament is due in coming months to debate a government bill on immigration, which has already made waves among some supporters of the government who consider the new measure too severe.
"
https://www.thelocal.es/20160314/spain-rejects-eu-turkey-refugee-deal,refugee,"
				14 March 2016
				15:02 CET+01:00			 
					15:02 CET+01:00				",Fiona Govan,"Spain rejects EU-Turkey 'one in, one out' refugee deal","
Spain's acting Foreign Minister José Manuel García-Margallo described the proposal between Brussels and Ankara as ""unacceptable from the outset"". 

	""This proposal from the outset seemed to us, from the point of view of the [Spanish] government, unacceptable,"" García-Margallo told reporters on arrival at the summit of EU foreign ministers in Brussels.

	He insisted that Spain would only support a scheme that would allow individuals the right to claim asylum.


		Foreign Affairs Council #FAC - Arrival and doorstep #ES #Garcia_Margallo @MAECgob https://t.co/lTbxnQ81iF
	— EU Council TV News (@EUCouncilTVNews) March 14, 2016

	Instead, Spain is calling for a personalized approach that takes into account each refugee's background.

	""Anyone arriving on European territory must have the right to individualized attention, to file an asylum request that will be taken into consideration, and the right to appeal if the request is denied,"" García-Margallo explained.

	""Throughout this process, any possibility of expulsion is suspended."" 

	EU nations have outlined a ""one in, one out"" deal with Turkey that would see one Syrian refugee resettled in Europe for each one returned from Greece to Turkey.

	The deal is designed to deter refugees from attempting the perilious sea journey and remove power from the people trafficking mafias.

	In exchange for Turkey's help, the EU will agree to ""fast track"" its efforts to join the European Union and remove visa restrictions for Turkish citizens.

	It is an apparent U-turn for Spain's acting government as last week, Jorge Fernández Diaz, Spain's acting Interior Minister indicated that Spain would back the deal.

	He warned that the deal could see new routes open up across the western Mediterranean bringing waves of refugees to Spainish shores.
"
https://www.thelocal.es/20160525/20-more-refugees-arrive-in-spain-but-some-still-aim-for-germany,refugee,"
				25 May 2016
				12:16 CEST+02:00			 
					12:16 CEST+02:00				",Emma Anderson ,Refugees arrive in Spain (but really want to be in Germany),"
Spain's glacial rate of taking in refugees got a slight boost on Tuesday with 20 new arrivals from Greece and 27 more on their way, but some still have their sights set on Germany. 

	Spain took in 20 refugees from overwhelmed Greece on Tuesday in what has been a nearly stagnant process of bringing more people from war-torn nations into the Iberian country.

	While Spain agreed to an EU plan last year to share the responsibility of sheltering refugees by taking in some 15,000 people from Italy and Greece, the country had taken in just 18 individuals within the six months after the agreement.

	The first arrivals are part of a plan to speed up the progress, with 27 more refugees from Italy set to arrive in Wednesday with 111 set to arrive within the next nine days, according to the Interior Ministry.

	Thirteen of those who arrived on Tuesday were from Syria and the others from Iraq, both countries which have seen horrific violence in recent years, particularly from the terrorist group Isis.

	""With the arrival of these 20 people, the Interior Ministry has given a decided boost to the process of accepting refugees,"" the ministry wrote in a statement.



			Hasta el próximo 1 junio España recibirá 111 refugiados procedentes de Grecia e Italia +info https://t.co/D7TSRz9KNY pic.twitter.com/zG7vpvdncN
		— Ministerio Interior (@interiorgob) May 24, 2016



	 

	One couple that arrived in Madrid said that they still hoped to make it to Germany. The wife is a blind woman with Iraqi citizenship, travelling with her husband with German citizenship who had lived in Berlin. He told reporters that they had not been successful in trying to get to Germany together.

	""They told me that it wouldn't be possible, that there are no more places in Germany, but I will keep trying,"" said the husband, Khalib, to Spanish news agency Efe.

	The first group on Tuesday comprised eight different families, among whom were eight children, seven men and five women. Ten people will go to live around Barcelona, nine are being sent to Zaragoza and one person will live in Seville.

	Spaniards are generally quite eager to have refugees living in the country, according to polls, but the government has received harsh criticism as some say politicians have dragged their feet when it comes to living up to the EU promise.

	But now Spain's Interior Ministry has outlined a plan for accepting asylum seekers, declaring that by June it will have relocated 586 refugees from camps in Greece, Italy, Lebanon and Turkey.


Refugees are greeted as they arrive in Madrid. Photo: Spanish Interior Ministry.
"
https://www.thelocal.es/20180618/half-of-aquarius-migrants-seek-asylum-in-france,refugee,"
				18 June 2018
				16:46 CEST+02:00			 
					16:46 CEST+02:00				",AFP,Half of Aquarius migrants will 'seek asylum in France',"
Almost half of the 630 migrants that were rescued from the Mediterranean and arrived in Spain's port of Valencia at the weekend want to seek asylum in France, the Spanish government said Monday. 

	The migrants arrived in Spain on Sunday in three vessels, including the rescue ship Aquarius, after being turned away by Italy and Malta last week.   

	France has said it will work with Spain to deal with asylum applications.   

READ MORE: ‘It's been a long time since I was hugged like this': Aquarius girl, 12, to rescuer

	""Almost half the migrants have shown their willingness to seek asylum in France, whic offered to welcome some of the people travelling on the ship,"" Spain's new socialist government said in a statement.

	Pascal Brice, director-general of France's refugee protection office Ofpra, told AFP that one of his teams would travel to Valencia soon.   

	""As soon as the Spanish authorities have informed us of the number of people concerned, a team from Ofpra will go on site to conduct the interviews and ensure that people are covered by the right to asylum,"" he said, adding that the process should take place this week.

	The majority of the 630 migrants are from Africa, including 450 men and 80 women, of which at least seven are pregnant, as well as 89 adolescents and 11 children under the age of 13, according to the Valencian authorities.   

	The Aquarius rescued them off Libya's coast on June 9th and Italy and Malta's refusal to let the ship dock led to an international outcry before Spain stepped in to help.

READ MORE: 


First Aquarius migrants arrive to cheers in Spain

France to take some migrants from Aquarius rescue ship

What next for Aquarius migrants in Spain?




	 
"
https://www.thelocal.es/20170614/eu-refugee-relocation-plan-has-been-a-disappointment-admits-un-official,refugee,"
				14 June 2017
				09:13 CEST+02:00			 
					09:13 CEST+02:00				",AFP,"EU refugee relocation plan 'has been a disappointment', admits UN official","
Europe's programme for relocating the influx of migrants to the continent has been a ""disappointment,"" the UN's refugee agency said Tuesday, just as the EU began legal action against three eastern European nations for refusing to take in their share.  

	By the start of June, less than 20,000 of 160,000 refugees had been relocated under the solidarity plan put in place in 2015 to try to remedy Europe's biggest-ever migration crisis and ease the burden on frontline states Italy and Greece.

READ MORE: Spain welcomed more refugees than ever before in 2016

	""It has been a disappointment on the continental level,"" Filippo Grandi, the UN's High Commissioner for Refugees, said in Barcelona as he launched a campaign in support of refugee children alongside the FC Barcelona football club.



#SignAndPass #WithRefugees
			Join the greatest global movement in support of refugees. Sign and pass https://t.co/TUY9XiqVhr pic.twitter.com/bwlvYv9K1w
		— FC Barcelona (@FCBarcelona) June 13, 2017




	""Only a few countries in Europe -- Greece and Italy, who are on the border in the EU, and Germany, Sweden, Austria -- they are the ones who took most of the responsibility,"" he said.

	""If Europe is not able to share responsibility, a union of rich countries... how can we tell the rest of the world to take refugees?""

	His comments came as Brussels opened infringement proceedings against Hungary, Poland and the Czech Republic for refusing to take in their share of refugees under the plan, which could see them referred to the European Court of Justice and given stiff financial penalties.

READ ALSO: Spain insists fewer refugees need relocating in EU


"
